video_id,trajectory_version,fish_id,n_points,interpolated_points,interpolated_ratio,mean_speed,median_speed,p95_speed,max_speed,mean_X,mean_Y,mean_Z,X_min,X_max,Y_min,Y_max,Z_min,Z_max,X_range,Y_range,Z_range
mvp3d_best30_9_00_9_30,final_manual_v1,fish_1,900,8,0.008888888888888889,0.2308372194485653,0.19487044716966068,0.5729172827638945,0.8699899756656957,0.3225516159214422,0.6374952941623072,0.45851960410622394,0.016595110717337734,0.9455952077449401,0.023034201700742902,0.9883779042650226,0.04961970143021117,0.9302150064939376,0.9290000970276023,0.9653437025642797,0.8805953050637264
mvp3d_best30_9_00_9_30,final_manual_v1,fish_2,900,16,0.017777777777777778,0.20652321049082012,0.1781015313789117,0.4924560747408957,0.6535762877294914,0.6259217815317533,0.31421568541148115,0.5294807314273212,0.22524531478857554,0.9354987533283442,0.017656086864992395,0.9287565065827521,0.07842988891625907,0.929697661477775,0.7102534385397686,0.9111004197177597,0.8512677725615159
mvp3d_best30_9_00_9_30,final_manual_v1,fish_3,900,16,0.017777777777777778,0.266931910422665,0.23601448514677945,0.6142619485859084,0.7626293823950777,0.5723004929311771,0.44120425824319254,0.47810120454692606,0.06671056423313823,0.9690568157768963,0.0053646085310281415,0.9736888622732901,0.05034751412232902,0.9233768362306176,0.902346251543758,0.9683242537422619,0.8730293221082885
